airline,month,day_of_the_week,source,source_busy,destination,destination_busy,dep_timeZone,arrival_timeZone,duration,total_stops,busy_Intermediate,price
Air India,May,Friday,Banglore,1,Delhi,1,early morning,morning,165,0,0,8273.0
Air India,May,Friday,Banglore,1,Delhi,1,evening,evening,165,0,0,7171.0
Air India,May,Friday,Banglore,1,Delhi,1,night,night,170,0,0,5228.0
Air India,May,Friday,Delhi,1,Cochin,1,early morning,evening,735,1,1,9929.0
Air India,May,Friday,Delhi,1,Cochin,1,night,evening,1215,1,1,8582.0
Air India,May,Friday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,6934.0
Air India,May,Friday,Delhi,1,Cochin,1,night,evening,1275,2,1,10441.0
Air India,May,Friday,Delhi,1,Cochin,1,morning,morning,1420,1,0,7480.0
Air India,May,Friday,Delhi,1,Cochin,1,evening,morning,765,1,0,7480.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,245,1,0,8996.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,early morning,1195,2,1,9416.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,1830,2,1,10151.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,night,590,2,1,9941.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,1170,2,0,6117.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,morning,1555,2,0,6117.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,5510.0
Air India,May,Friday,Kolkata,1,Banglore,1,evening,night,155,0,0,4145.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,1200,2,1,14897.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,early morning,1350,1,1,8366.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,morning,1545,1,1,8891.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,evening,545,1,1,8576.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,early morning,905,1,1,8576.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,955,2,1,12718.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,1700,2,1,12592.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,1700,2,1,12802.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,afternoon,1255,2,1,12802.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,morning,1505,2,1,12797.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,1165,2,1,15107.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,1165,2,1,15422.0
Air India,May,Friday,Kolkata,1,Banglore,1,early morning,evening,805,1,1,10413.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,evening,625,1,1,10413.0
Air India,May,Friday,Kolkata,1,Banglore,1,evening,evening,1615,1,1,10623.0
Air India,May,Friday,Kolkata,1,Banglore,1,evening,evening,1435,1,1,10413.0
Air India,May,Friday,Kolkata,1,Banglore,1,early morning,night,1100,2,1,13873.0
Air India,May,Friday,Kolkata,1,Banglore,1,early morning,night,1100,2,1,14083.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,920,2,1,13873.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,920,2,1,14083.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,morning,1470,3,1,13007.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,675,1,0,7662.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,morning,1385,2,1,15170.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,1600,2,1,15170.0
Air India,May,Friday,Kolkata,1,Banglore,1,morning,night,805,2,1,15170.0
Air India,May,Friday,Kolkata,1,Banglore,1,evening,night,580,1,0,6327.0
Air India,May,Friday,Kolkata,1,Banglore,1,night,afternoon,445,2,0,7662.0
Air India,May,Friday,Kolkata,1,Banglore,1,night,morning,1625,2,1,12723.0
Air India,May,Friday,Kolkata,1,Banglore,1,night,afternoon,1840,2,1,12723.0
Air India,May,Friday,Kolkata,1,Banglore,1,night,evening,875,2,1,11201.0
Air India,May,Friday,Kolkata,1,Banglore,1,night,night,1045,2,1,12723.0
Air India,May,Friday,Kolkata,1,Banglore,1,afternoon,afternoon,1440,1,0,6528.0
Air India,May,Friday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,3100.0
Air India,May,Friday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,3100.0
Air India,May,Friday,Mumbai,1,Hyderabad,0,afternoon,afternoon,85,0,0,3100.0
Air India,May,Friday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,3625.0
Air India,May,Friday,Mumbai,1,Hyderabad,0,night,night,80,0,0,3100.0
Air India,June,Monday,Banglore,1,Delhi,1,early morning,morning,165,0,0,6961.0
Air India,June,Monday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,6961.0
Air India,June,Monday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,6961.0
Air India,June,Monday,Banglore,1,Delhi,1,night,night,170,0,0,6961.0
Air India,June,Monday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,4667.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,9443.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,evening,1410,2,1,9443.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,night,570,1,1,8907.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,night,320,1,1,7174.0
Air India,June,Monday,Delhi,1,Cochin,1,night,evening,925,1,1,8669.0
Air India,June,Monday,Delhi,1,Cochin,1,early morning,evening,735,1,1,8879.0
Air India,June,Monday,Delhi,1,Cochin,1,morning,evening,615,1,1,9404.0
Air India,June,Monday,Delhi,1,Cochin,1,morning,evening,555,1,1,9194.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,375,1,1,8372.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,early morning,760,1,1,8372.0
Air India,June,Monday,Delhi,1,Cochin,1,night,early morning,640,1,1,8372.0
Air India,June,Monday,Delhi,1,Cochin,1,early morning,early morning,1490,2,1,13381.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,1730,2,1,13381.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,1580,2,1,13381.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,evening,1380,2,1,13381.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,5201.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,night,185,0,0,5201.0
Air India,June,Monday,Delhi,1,Cochin,1,morning,early morning,1245,2,1,11753.0
Air India,June,Monday,Delhi,1,Cochin,1,morning,evening,500,2,1,11753.0
Air India,June,Monday,Delhi,1,Cochin,1,night,evening,1275,2,1,9181.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,early morning,1105,2,1,12497.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,early morning,865,2,1,11989.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,evening,1560,2,1,11972.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,evening,1560,2,1,11989.0
Air India,June,Monday,Delhi,1,Cochin,1,early morning,morning,1580,2,0,11185.0
Air India,June,Monday,Delhi,1,Cochin,1,morning,morning,1420,2,0,10975.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,morning,1210,2,0,8839.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,early morning,1180,2,1,9548.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,435,2,1,9548.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,evening,1470,2,1,11732.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,evening,1820,2,1,12436.0
Air India,June,Monday,Delhi,1,Cochin,1,afternoon,morning,1255,1,0,7480.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,morning,965,1,0,7480.0
Air India,June,Monday,Delhi,1,Cochin,1,evening,morning,765,1,0,7480.0
Air India,June,Monday,Delhi,1,Cochin,1,night,early morning,1585,3,1,10493.0
Air India,June,Monday,Delhi,1,Cochin,1,night,evening,2280,3,1,10493.0
Air India,June,Monday,Delhi,1,Cochin,1,night,early morning,1535,1,0,6587.0
Air India,June,Monday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,5510.0
Air India,June,Monday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,3100.0
Air India,June,Monday,Mumbai,1,Hyderabad,0,night,night,80,0,0,3100.0
Air India,March,Wednesday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,3145.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,evening,2295,2,1,8026.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,8656.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,evening,1410,2,1,8656.0
Air India,March,Wednesday,Delhi,1,Cochin,1,early morning,morning,1565,1,1,6681.0
Air India,March,Wednesday,Delhi,1,Cochin,1,morning,morning,1350,1,1,7416.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,morning,1125,1,1,6681.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,morning,875,1,1,5998.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,morning,705,1,1,5998.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,night,1590,1,1,5022.0
Air India,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,735,1,1,6377.0
Air India,March,Wednesday,Delhi,1,Cochin,1,morning,evening,675,1,1,7199.0
Air India,March,Wednesday,Delhi,1,Cochin,1,morning,evening,555,1,1,6902.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,evening,375,1,1,6902.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,evening,1335,1,1,6692.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,morning,170,0,0,4729.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,early morning,1115,2,1,8875.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,early morning,1115,2,1,8892.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,early morning,865,2,1,8367.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,evening,1305,2,1,8665.0
Air India,March,Wednesday,Delhi,1,Cochin,1,early morning,morning,1580,2,0,6565.0
Air India,March,Wednesday,Delhi,1,Cochin,1,morning,morning,1420,2,0,7090.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,morning,970,2,0,6057.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,evening,435,2,1,10493.0
Air India,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,735,2,1,10913.0
Air India,March,Wednesday,Delhi,1,Cochin,1,early morning,morning,1640,1,0,5117.0
Air India,March,Wednesday,Delhi,1,Cochin,1,morning,morning,1420,1,0,5957.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,morning,965,1,0,5117.0
Air India,March,Wednesday,Delhi,1,Cochin,1,evening,morning,765,1,0,5117.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,early morning,1545,2,1,8971.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,evening,2240,2,1,8446.0
Air India,March,Wednesday,Delhi,1,Cochin,1,night,early morning,1535,1,0,7165.0
Air India,March,Wednesday,Delhi,1,Cochin,1,afternoon,early morning,1100,2,1,10178.0
Air India,March,Wednesday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,5170.0
Air India,March,Wednesday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,2575.0
Air India,March,Wednesday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,2050.0
Air India,March,Wednesday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,2575.0
Air India,March,Wednesday,Mumbai,1,Hyderabad,0,night,night,80,0,0,2575.0
Air India,April,Saturday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,5228.0
Air India,April,Saturday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,5228.0
Air India,April,Saturday,Banglore,1,Delhi,1,night,night,170,0,0,5228.0
Air India,April,Saturday,Delhi,1,Cochin,1,night,morning,170,0,0,6094.0
Air India,April,Saturday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,6094.0
Air India,April,Saturday,Delhi,1,Cochin,1,evening,night,185,0,0,5411.0
Air India,April,Saturday,Delhi,1,Cochin,1,night,early morning,1535,1,0,6587.0
Air India,April,Saturday,Kolkata,1,Banglore,1,evening,night,155,0,0,4145.0
Air India,May,Monday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,6961.0
Air India,May,Monday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,5228.0
Air India,May,Monday,Banglore,1,Delhi,1,evening,evening,165,0,0,6961.0
Air India,May,Monday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,4667.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,9968.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,evening,1410,2,1,10441.0
Air India,May,Monday,Delhi,1,Cochin,1,morning,night,795,1,1,8907.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,night,570,1,1,8907.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,morning,955,1,1,7258.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,night,320,1,1,7174.0
Air India,May,Monday,Delhi,1,Cochin,1,night,evening,925,1,1,9719.0
Air India,May,Monday,Delhi,1,Cochin,1,early morning,evening,735,1,1,9929.0
Air India,May,Monday,Delhi,1,Cochin,1,morning,evening,675,1,1,9929.0
Air India,May,Monday,Delhi,1,Cochin,1,morning,evening,615,1,1,9929.0
Air India,May,Monday,Delhi,1,Cochin,1,morning,evening,555,1,1,12029.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,375,1,1,9719.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,evening,1515,1,1,8372.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,evening,1455,1,1,8372.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,evening,1395,1,1,8372.0
Air India,May,Monday,Delhi,1,Cochin,1,night,evening,1335,1,1,8372.0
Air India,May,Monday,Delhi,1,Cochin,1,early morning,early morning,1490,2,1,16163.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,1730,2,1,13381.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,evening,1380,2,1,13381.0
Air India,May,Monday,Delhi,1,Cochin,1,night,morning,170,0,0,6094.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,6934.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,night,185,0,0,6094.0
Air India,May,Monday,Delhi,1,Cochin,1,morning,early morning,1245,2,1,13643.0
Air India,May,Monday,Delhi,1,Cochin,1,morning,evening,500,2,1,13223.0
Air India,May,Monday,Delhi,1,Cochin,1,night,evening,1275,2,1,10231.0
Air India,May,Monday,Delhi,1,Cochin,1,night,evening,1275,2,1,10651.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,early morning,865,2,1,13879.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,morning,1210,2,0,10467.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,435,2,1,9653.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,1820,2,1,12436.0
Air India,May,Monday,Delhi,1,Cochin,1,early morning,early morning,1470,2,1,14588.0
Air India,May,Monday,Delhi,1,Cochin,1,afternoon,evening,1855,2,1,12488.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,evening,1485,2,1,12488.0
Air India,May,Monday,Delhi,1,Cochin,1,early morning,morning,1640,1,0,7480.0
Air India,May,Monday,Delhi,1,Cochin,1,evening,morning,965,1,0,7480.0
Air India,May,Monday,Delhi,1,Cochin,1,night,evening,2280,3,1,10493.0
Air India,May,Monday,Delhi,1,Cochin,1,night,early morning,1535,1,0,8425.0
Air India,May,Monday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,5510.0
Air India,May,Monday,Kolkata,1,Banglore,1,evening,night,155,0,0,4145.0
Air India,May,Monday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,3100.0
Air India,May,Monday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,3625.0
Air India,May,Monday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,3100.0
Air India,May,Monday,Mumbai,1,Hyderabad,0,night,night,80,0,0,3100.0
Air India,June,Thursday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,6961.0
Air India,June,Thursday,Banglore,1,Delhi,1,evening,evening,165,0,0,6961.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,9653.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,evening,1410,2,1,9653.0
Air India,June,Thursday,Delhi,1,Cochin,1,night,evening,800,2,1,11386.0
Air India,June,Thursday,Delhi,1,Cochin,1,morning,night,795,1,1,8907.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,night,570,1,1,8907.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,night,320,1,1,7174.0
Air India,June,Thursday,Delhi,1,Cochin,1,early morning,evening,735,1,1,8669.0
Air India,June,Thursday,Delhi,1,Cochin,1,morning,evening,675,1,1,8372.0
Air India,June,Thursday,Delhi,1,Cochin,1,morning,evening,615,1,1,8372.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,375,1,1,8372.0
Air India,June,Thursday,Delhi,1,Cochin,1,early morning,early morning,1490,2,1,14431.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,1730,2,1,13591.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,1580,2,1,13591.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,evening,1380,2,1,13591.0
Air India,June,Thursday,Delhi,1,Cochin,1,night,morning,170,0,0,5201.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,5201.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,night,185,0,0,5201.0
Air India,June,Thursday,Delhi,1,Cochin,1,morning,evening,500,2,1,11753.0
Air India,June,Thursday,Delhi,1,Cochin,1,night,evening,1275,2,1,10441.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,early morning,1105,2,1,13547.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,early morning,865,2,1,13039.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,evening,1560,2,1,12199.0
Air India,June,Thursday,Delhi,1,Cochin,1,early morning,morning,1580,2,0,10975.0
Air India,June,Thursday,Delhi,1,Cochin,1,morning,morning,1420,2,0,10975.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,morning,1210,2,0,8839.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,early morning,1180,2,1,9653.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,435,2,1,8603.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,evening,1470,2,1,11942.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,1820,2,1,12646.0
Air India,June,Thursday,Delhi,1,Cochin,1,morning,morning,1420,1,0,7480.0
Air India,June,Thursday,Delhi,1,Cochin,1,afternoon,morning,1255,1,0,7480.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,morning,965,1,0,7480.0
Air India,June,Thursday,Delhi,1,Cochin,1,evening,morning,765,1,0,7480.0
Air India,June,Thursday,Delhi,1,Cochin,1,night,early morning,1585,3,1,11543.0
Air India,June,Thursday,Delhi,1,Cochin,1,night,evening,2280,3,1,10703.0
Air India,June,Thursday,Delhi,1,Cochin,1,night,early morning,1535,1,0,6587.0
Air India,June,Thursday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,5510.0
Air India,June,Thursday,Kolkata,1,Banglore,1,evening,night,155,0,0,4145.0
Air India,June,Thursday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,3100.0
Air India,June,Thursday,Mumbai,1,Hyderabad,0,night,night,80,0,0,3100.0
Air India,March,Sunday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,10810.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,evening,2295,2,1,10283.0
Air India,March,Sunday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,14011.0
Air India,March,Sunday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,14221.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,evening,1410,2,1,12646.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,evening,1410,2,1,12856.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,early morning,1545,2,1,15113.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,evening,2240,2,1,13748.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,evening,1395,2,1,17266.0
Air India,March,Sunday,Delhi,1,Cochin,1,early morning,morning,1565,1,1,13348.0
Air India,March,Sunday,Delhi,1,Cochin,1,early morning,night,1010,1,1,13002.0
Air India,March,Sunday,Delhi,1,Cochin,1,morning,night,795,1,1,27282.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,early morning,1660,1,1,14462.0
Air India,March,Sunday,Delhi,1,Cochin,1,morning,evening,675,1,1,15197.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,early morning,760,1,1,14777.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,morning,170,0,0,7931.0
Air India,March,Sunday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,7931.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,night,185,0,0,8666.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,evening,1275,2,1,22096.0
Air India,March,Sunday,Delhi,1,Cochin,1,early morning,evening,2170,2,1,11552.0
Air India,March,Sunday,Delhi,1,Cochin,1,early morning,evening,2170,2,1,11762.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,evening,1560,2,1,13442.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,evening,1305,2,1,12287.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,evening,1305,2,1,12497.0
Air India,March,Sunday,Delhi,1,Cochin,1,early morning,morning,1580,2,0,9400.0
Air India,March,Sunday,Delhi,1,Cochin,1,morning,morning,1420,2,0,12760.0
Air India,March,Sunday,Delhi,1,Cochin,1,afternoon,evening,1820,2,1,21571.0
Air India,March,Sunday,Delhi,1,Cochin,1,early morning,morning,1640,1,0,14042.0
Air India,March,Sunday,Delhi,1,Cochin,1,morning,morning,1420,1,0,24017.0
Air India,March,Sunday,Delhi,1,Cochin,1,afternoon,morning,1255,1,0,16142.0
Air India,March,Sunday,Delhi,1,Cochin,1,evening,morning,965,1,0,16352.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,early morning,1545,2,1,15428.0
Air India,March,Sunday,Delhi,1,Cochin,1,night,early morning,1535,1,0,12677.0
Air India,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,13885.0
Air India,March,Sunday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,4937.0
Air India,March,Sunday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,6092.0
Air India,March,Sunday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,11185.0
Air India,March,Sunday,Mumbai,1,Hyderabad,0,night,night,80,0,0,4937.0
Air India,April,Wednesday,Banglore,1,Delhi,1,early morning,morning,165,0,0,4441.0
Air India,April,Wednesday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,5176.0
Air India,April,Wednesday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,5176.0
Air India,April,Wednesday,Banglore,1,Delhi,1,evening,evening,165,0,0,5176.0
Air India,April,Wednesday,Banglore,1,Delhi,1,night,night,170,0,0,4441.0
Air India,April,Wednesday,Delhi,1,Cochin,1,evening,night,1590,1,1,5022.0
Air India,April,Wednesday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,4729.0
Air India,April,Wednesday,Delhi,1,Cochin,1,early morning,morning,1640,1,0,5117.0
Air India,April,Wednesday,Delhi,1,Cochin,1,afternoon,morning,1255,1,0,5117.0
Air India,April,Wednesday,Delhi,1,Cochin,1,evening,morning,965,1,0,5117.0
Air India,April,Wednesday,Kolkata,1,Banglore,1,morning,night,1170,2,0,4647.0
Air India,April,Wednesday,Kolkata,1,Banglore,1,morning,morning,1555,2,0,4647.0
